Store,Date,Temperature
30,2012-03-02,59.3
30,2012-03-09,57.16
30,2012-03-16,63.39
30,2012-03-23,62.96
30,2012-03-30,67.87
30,2012-04-06,69.02
30,2012-04-13,69.03
30,2012-04-20,66.97
30,2012-04-27,69.21
30,2012-05-04,77.53
30,2012-05-11,74.14
30,2012-05-18,72.42
30,2012-05-25,79.49
30,2012-06-01,79.24
30,2012-06-08,79.47
30,2012-06-15,81.51
30,2012-06-22,81.78
30,2012-06-29,88.05
30,2012-07-06,85.26
30,2012-07-13,82.51
30,2012-07-20,84.25
30,2012-07-27,88.09
30,2012-08-03,91.57
30,2012-08-10,89.57
30,2012-08-17,85.55
30,2012-08-24,77.72
30,2012-08-31,83.58
30,2012-09-07,88.4
30,2012-09-14,76.1
30,2012-09-21,71.54
30,2012-09-28,80.38
30,2012-10-05,70.28
30,2012-10-12,61.53
30,2012-10-19,68.52
30,2012-10-26,70.5
30,2012-11-02,56.96
30,2012-11-09,63.81
30,2012-11-16,54.06
30,2012-11-23,58.85
30,2012-11-30,53.59
30,2012-12-07,64.28
30,2012-12-14,47.55
30,2012-12-21,55.81
30,2012-12-28,41.89
30,2013-01-04,39.19
30,2013-01-11,47.52
30,2013-01-18,41.19
30,2013-01-25,52.38
30,2013-02-01,55.38
30,2013-02-08,57.87
30,2013-02-15,50.02
30,2013-02-22,49.09
30,2013-03-01,46.28
30,2013-03-08,52.76
30,2013-03-15,56.28
30,2013-03-22,61.41
30,2013-03-29,51.35
30,2013-04-05,58.8
30,2013-04-12,61.27
30,2013-04-19,67.52
30,2013-04-26,58.66
30,2013-05-03,65.51
30,2013-05-10,65.62
30,2013-05-17,71.98
30,2013-05-24,77.24
30,2013-05-31,77.81
30,2013-06-07,77.38
30,2013-06-14,81.91
30,2013-06-21,82.27
30,2013-06-28,86.8
30,2013-07-05,81.2
30,2013-07-12,87.3
30,2013-07-19,79.15
30,2013-07-26,85
31,2010-02-05,39.05
31,2010-02-12,37.77
31,2010-02-19,39.75
31,2010-02-26,45.31
31,2010-03-05,48.61
31,2010-03-12,57.1
31,2010-03-19,54.68
31,2010-03-26,51.66
31,2010-04-02,64.12
31,2010-04-09,65.74
31,2010-04-16,67.87
31,2010-04-23,64.21
31,2010-04-30,66.93
31,2010-05-07,70.87
31,2010-05-14,73.08
31,2010-05-21,74.24
31,2010-05-28,80.94
31,2010-06-04,82.68
31,2010-06-11,83.51
31,2010-06-18,86.18
31,2010-06-25,87.01
31,2010-07-02,82.29
31,2010-07-09,81.67
31,2010-07-16,85.61
31,2010-07-23,87.17
31,2010-07-30,83.59
31,2010-08-06,90.3
31,2010-08-13,89.65
31,2010-08-20,89.58
31,2010-08-27,86.2
31,2010-09-03,82.57
31,2010-09-10,79.3
31,2010-09-17,83.03
31,2010-09-24,80.79
31,2010-10-01,70.28
31,2010-10-08,65.76
31,2010-10-15,68.61
31,2010-10-22,70.72
31,2010-10-29,67.51
31,2010-11-05,58.71
31,2010-11-12,60.95
31,2010-11-19,51.71
31,2010-11-26,62.96
31,2010-12-03,50.43
31,2010-12-10,46.35
31,2010-12-17,48.63
31,2010-12-24,51.29
31,2010-12-31,47.19
31,2011-01-07,44.24
31,2011-01-14,34.14
31,2011-01-21,42.72
31,2011-01-28,44.04
31,2011-02-04,36.33
31,2011-02-11,34.61
31,2011-02-18,59.87
31,2011-02-25,61.27
31,2011-03-04,59.52
31,2011-03-11,54.69
31,2011-03-18,63.26
31,2011-03-25,70.33
31,2011-04-01,56.36
31,2011-04-08,68.62
31,2011-04-15,71.01
31,2011-04-22,70.79
31,2011-04-29,70.19
31,2011-05-06,61.87
31,2011-05-13,75.04
31,2011-05-20,68.36
31,2011-05-27,76.86
31,2011-06-03,83.82
31,2011-06-10,84.71
31,2011-06-17,87.54
31,2011-06-24,85.72
31,2011-07-01,87.57
31,2011-07-08,89.16
31,2011-07-15,91.05
31,2011-07-22,90.27
31,2011-07-29,91.56
31,2011-08-05,94.22
31,2011-08-12,92.32
31,2011-08-19,90.11
31,2011-08-26,92.07
31,2011-09-02,91.94
31,2011-09-09,78.87
31,2011-09-16,80.62
31,2011-09-23,75.68
31,2011-09-30,78.91
31,2011-10-07,71.64
31,2011-10-14,69.79
31,2011-10-21,65.16
31,2011-10-28,65.46
31,2011-11-04,56.01
31,2011-11-11,59.8
31,2011-11-18,61.9
31,2011-11-25,56.43
31,2011-12-02,48.72
31,2011-12-09,41.44
31,2011-12-16,50.56
31,2011-12-23,46.54
31,2011-12-30,45.16
31,2012-01-06,48.1
31,2012-01-13,45
31,2012-01-20,52.21
31,2012-01-27,50.79
31,2012-02-03,55.83
31,2012-02-10,46.52
31,2012-02-17,45.03
31,2012-02-24,54.81
31,2012-03-02,59.3
31,2012-03-09,57.16
31,2012-03-16,63.39
31,2012-03-23,62.96
31,2012-03-30,67.87
31,2012-04-06,69.02
31,2012-04-13,69.03
31,2012-04-20,66.97
31,2012-04-27,69.21
31,2012-05-04,77.53
31,2012-05-11,74.14
31,2012-05-18,72.42
31,2012-05-25,79.49
31,2012-06-01,79.24
31,2012-06-08,79.47
31,2012-06-15,81.51
31,2012-06-22,81.78
31,2012-06-29,88.05
31,2012-07-06,85.26
31,2012-07-13,82.51
31,2012-07-20,84.25
31,2012-07-27,88.09
31,2012-08-03,91.57
31,2012-08-10,89.57
31,2012-08-17,85.55
31,2012-08-24,77.72
31,2012-08-31,83.58
31,2012-09-07,88.4
31,2012-09-14,76.1
31,2012-09-21,71.54
31,2012-09-28,80.38
31,2012-10-05,70.28
31,2012-10-12,61.53
31,2012-10-19,68.52
31,2012-10-26,70.5
31,2012-11-02,56.96
31,2012-11-09,63.81
31,2012-11-16,54.06
31,2012-11-23,58.85
31,2012-11-30,53.59
31,2012-12-07,64.28
31,2012-12-14,47.55
31,2012-12-21,55.81
31,2012-12-28,41.89
31,2013-01-04,39.19
31,2013-01-11,47.52
31,2013-01-18,41.19
31,2013-01-25,52.38
31,2013-02-01,55.38
31,2013-02-08,57.87
31,2013-02-15,50.02
31,2013-02-22,49.09
31,2013-03-01,46.28
31,2013-03-08,52.76
31,2013-03-15,56.28
31,2013-03-22,61.41
31,2013-03-29,51.35
31,2013-04-05,58.8
31,2013-04-12,61.27
31,2013-04-19,67.52
31,2013-04-26,58.66
31,2013-05-03,65.51
31,2013-05-10,65.62
31,2013-05-17,71.98
31,2013-05-24,77.24
31,2013-05-31,77.81
31,2013-06-07,77.38
31,2013-06-14,81.91
31,2013-06-21,82.27
31,2013-06-28,86.8
31,2013-07-05,81.2
31,2013-07-12,87.3
31,2013-07-19,79.15
31,2013-07-26,85
32,2010-02-05,34.43
32,2010-02-12,28.09
32,2010-02-19,29.16
32,2010-02-26,26.64
32,2010-03-05,37.72
32,2010-03-12,39.88
32,2010-03-19,42.43
32,2010-03-26,36.59
32,2010-04-02,48.28
32,2010-04-09,44.88
32,2010-04-16,53.49
32,2010-04-23,50.06
32,2010-04-30,47.51
32,2010-05-07,48.94
32,2010-05-14,46.42
32,2010-05-21,55.89
32,2010-05-28,64.69
32,2010-06-04,66.69
32,2010-06-11,70.86
32,2010-06-18,60.94
32,2010-06-25,72.42
32,2010-07-02,74.74
32,2010-07-09,67.55
32,2010-07-16,76.2
32,2010-07-23,75.69
32,2010-07-30,75.62
32,2010-08-06,72.95
32,2010-08-13,74.97
32,2010-08-20,71.46
32,2010-08-27,74.95
32,2010-09-03,70.2
32,2010-09-10,68.44
32,2010-09-17,67.17
32,2010-09-24,64.19
32,2010-10-01,66.14
32,2010-10-08,61.81
32,2010-10-15,52.96
32,2010-10-22,52.3
32,2010-10-29,45.45
32,2010-11-05,49.2
32,2010-11-12,42.3
32,2010-11-19,36.24
32,2010-11-26,29.97
32,2010-12-03,35.18
32,2010-12-10,36.62
32,2010-12-17,36.07
32,2010-12-24,30.72
32,2010-12-31,27.7
32,2011-01-07,23.78
32,2011-01-14,21.69
32,2011-01-21,34.54
32,2011-01-28,34.86
32,2011-02-04,15.47
32,2011-02-11,18.51
32,2011-02-18,42.09
32,2011-02-25,33
32,2011-03-04,39.17
32,2011-03-11,36.51
32,2011-03-18,45.25
32,2011-03-25,46.7
32,2011-04-01,44.83
32,2011-04-08,48.81
32,2011-04-15,45.97
32,2011-04-22,48.69
32,2011-04-29,44.86
32,2011-05-06,46.65
32,2011-05-13,56.09
32,2011-05-20,45.71
32,2011-05-27,55.13
32,2011-06-03,61.25
32,2011-06-10,65.49
32,2011-06-17,67.38
32,2011-06-24,65.06
32,2011-07-01,72.86
32,2011-07-08,72.56
32,2011-07-15,70.55
32,2011-07-22,76
32,2011-07-29,75.91
32,2011-08-05,74.83
32,2011-08-12,74.2
32,2011-08-19,73.72
32,2011-08-26,75.64
32,2011-09-02,74.6
32,2011-09-09,61.24
32,2011-09-16,60.88
32,2011-09-23,58.66
32,2011-09-30,65.04
32,2011-10-07,62.62
32,2011-10-14,50.15
32,2011-10-21,48.87
32,2011-10-28,42.76
32,2011-11-04,37.95
32,2011-11-11,38.1
32,2011-11-18,42.61
32,2011-11-25,40.22
32,2011-12-02,33.8
32,2011-12-09,17.94
32,2011-12-16,26.23
32,2011-12-23,25.97
32,2011-12-30,32.99
32,2012-01-06,36.75
32,2012-01-13,28.99
32,2012-01-20,36.86
32,2012-01-27,36.67
32,2012-02-03,35.89
32,2012-02-10,23.34
32,2012-02-17,24.26
32,2012-02-24,33.41
32,2012-03-02,33.4
32,2012-03-09,39.9
32,2012-03-16,51.51
32,2012-03-23,47.64
32,2012-03-30,56.09
32,2012-04-06,51.49
32,2012-04-13,52.1
32,2012-04-20,49.15
32,2012-04-27,61.76
32,2012-05-04,58.29
32,2012-05-11,55.4
32,2012-05-18,57.46
32,2012-05-25,59.74
32,2012-06-01,62.84
32,2012-06-08,71.14
32,2012-06-15,70.91
32,2012-06-22,74.85
32,2012-06-29,81.95
32,2012-07-06,78.68
32,2012-07-13,71.57
32,2012-07-20,77.76
32,2012-07-27,77.56
32,2012-08-03,75.09
32,2012-08-10,75.93
32,2012-08-17,70.75
32,2012-08-24,70.12
32,2012-08-31,76.12
32,2012-09-07,72.56
32,2012-09-14,64.05
32,2012-09-21,63.49
32,2012-09-28,60.62
32,2012-10-05,55.34
32,2012-10-12,43.49
32,2012-10-19,53.57
32,2012-10-26,47.22
32,2012-11-02,46.32
32,2012-11-09,46.36
32,2012-11-16,32.95
32,2012-11-23,44.4
32,2012-11-30,38.83
32,2012-12-07,44.06
32,2012-12-14,30.8
32,2012-12-21,31.15
32,2012-12-28,21.59
32,2013-01-04,21.31
32,2013-01-11,32.5
32,2013-01-18,18.82
32,2013-01-25,40.4
32,2013-02-01,33.21
32,2013-02-08,37.11
32,2013-02-15,27.63
32,2013-02-22,29.74
32,2013-03-01,25.8
32,2013-03-08,37.18
32,2013-03-15,40.34
32,2013-03-22,41.14
32,2013-03-29,31.35
32,2013-04-05,47.4
32,2013-04-12,38.7
32,2013-04-19,34.1
32,2013-04-26,41.42
32,2013-05-03,49.04
32,2013-05-10,50.17
32,2013-05-17,64.72
32,2013-05-24,59.34
32,2013-05-31,64.32
32,2013-06-07,62.31
32,2013-06-14,74.14
32,2013-06-21,70.54
32,2013-06-28,75.37
32,2013-07-05,72.16
32,2013-07-12,77.78
32,2013-07-19,72.29
32,2013-07-26,72.99
33,2010-02-05,58.4
33,2010-02-12,55.47
33,2010-02-19,62.16
33,2010-02-26,56.5
33,2010-03-05,59.17
33,2010-03-12,55.61
33,2010-03-19,64.6
33,2010-03-26,64.09
33,2010-04-02,66.79
33,2010-04-09,68.43
33,2010-04-16,72.44
33,2010-04-23,71.59
33,2010-04-30,73.29
33,2010-05-07,75.4
33,2010-05-14,76.8
33,2010-05-21,82.8
33,2010-05-28,78.47
33,2010-06-04,86.06
33,2010-06-11,93.52
33,2010-06-18,87.69
33,2010-06-25,93.66
33,2010-07-02,97.66
33,2010-07-09,95.88
33,2010-07-16,100.14
33,2010-07-23,97.04
33,2010-07-30,92.71
33,2010-08-06,92.51
33,2010-08-13,95.57
33,2010-08-20,96.46
33,2010-08-27,94
33,2010-09-03,90.82
33,2010-09-10,91.77
33,2010-09-17,89.43
33,2010-09-24,91.18
33,2010-10-01,91.45
33,2010-10-08,79.02
33,2010-10-15,80.49
33,2010-10-22,74.2
33,2010-10-29,71.34
33,2010-11-05,74.23
33,2010-11-12,65.21
33,2010-11-19,61.95
33,2010-11-26,56.87
33,2010-12-03,52.82
33,2010-12-10,60.72
33,2010-12-17,61.12
33,2010-12-24,60.43
33,2010-12-31,52.91
33,2011-01-07,46.25
33,2011-01-14,53.63
33,2011-01-21,59.46
33,2011-01-28,56.62
33,2011-02-04,49.26
33,2011-02-11,53.35
33,2011-02-18,62.03
33,2011-02-25,54.89
33,2011-03-04,59.51
33,2011-03-11,66.51
33,2011-03-18,72.72
33,2011-03-25,63.34
33,2011-04-01,71.41
33,2011-04-08,75.11
33,2011-04-15,64.64
33,2011-04-22,79.46
33,2011-04-29,77.44
33,2011-05-06,77.92
33,2011-05-13,78.24
33,2011-05-20,76.07
33,2011-05-27,82.32
33,2011-06-03,82.93
33,2011-06-10,87.02
33,2011-06-17,91.11
33,2011-06-24,94.11
33,2011-07-01,98.43
33,2011-07-08,96.44
33,2011-07-15,92.83
33,2011-07-22,97.17
33,2011-07-29,95.28
33,2011-08-05,96.93
33,2011-08-12,96
33,2011-08-19,95.89
33,2011-08-26,99.66
33,2011-09-02,99.2
33,2011-09-09,96.22
33,2011-09-16,85.79
33,2011-09-23,88.93
33,2011-09-30,89.1
33,2011-10-07,81.16
33,2011-10-14,76.49
33,2011-10-21,81.74
33,2011-10-28,76.73
33,2011-11-04,71.91
33,2011-11-11,58.75
33,2011-11-18,63.35
33,2011-11-25,62.35
33,2011-12-02,59.12
33,2011-12-09,47.7
33,2011-12-16,53.18
33,2011-12-23,53.39
33,2011-12-30,51.6
33,2012-01-06,60.92
33,2012-01-13,54.61
33,2012-01-20,55.99
33,2012-01-27,56.33
33,2012-02-03,59.53
33,2012-02-10,59.94
33,2012-02-17,57.8
33,2012-02-24,59.41
33,2012-03-02,60.91
33,2012-03-09,62.2
33,2012-03-16,65.99
33,2012-03-23,60.82
33,2012-03-30,71.34
33,2012-04-06,70.75
33,2012-04-13,73.17
33,2012-04-20,72.94
33,2012-04-27,83.07
33,2012-05-04,82.43
33,2012-05-11,81.02
33,2012-05-18,89.81
33,2012-05-25,88.89
33,2012-06-01,83.57
33,2012-06-08,90.94
33,2012-06-15,92.44
33,2012-06-22,95.75
33,2012-06-29,98.15
33,2012-07-06,93.21
33,2012-07-13,97.6
33,2012-07-20,91.49
33,2012-07-27,93.95
33,2012-08-03,92.13
33,2012-08-10,100.07
33,2012-08-17,96.79
33,2012-08-24,89.62
33,2012-08-31,94.55
33,2012-09-07,92.02
33,2012-09-14,83.4
33,2012-09-21,86.53
33,2012-09-28,86.42
33,2012-10-05,85.18
33,2012-10-12,79.64
33,2012-10-19,75.55
33,2012-10-26,73.7
33,2012-11-02,70.96
33,2012-11-09,71.7
33,2012-11-16,59.24
33,2012-11-23,64.74
33,2012-11-30,65.21
33,2012-12-07,62.25
33,2012-12-14,55.61
33,2012-12-21,50.96
33,2012-12-28,50.66
33,2013-01-04,48.28
33,2013-01-11,49.75
33,2013-01-18,43.33
33,2013-01-25,60.22
33,2013-02-01,53.52
33,2013-02-08,59.71
33,2013-02-15,49.87
33,2013-02-22,55.35
33,2013-03-01,53.35
33,2013-03-08,63.98
33,2013-03-15,63.26
33,2013-03-22,71.91
33,2013-03-29,69.96
33,2013-04-05,73.67
33,2013-04-12,70.39
33,2013-04-19,71.55
33,2013-04-26,76.55
33,2013-05-03,82.7
33,2013-05-10,77.97
33,2013-05-17,87.17
33,2013-05-24,84.75
33,2013-05-31,85.16
33,2013-06-07,93.17
33,2013-06-14,95.1
33,2013-06-21,93.62
33,2013-06-28,92.98
33,2013-07-05,99.66
33,2013-07-12,95.51
33,2013-07-19,94.1
33,2013-07-26,89.73
34,2010-02-05,35.44
34,2010-02-12,36.13
34,2010-02-19,38.36
34,2010-02-26,37.28
34,2010-03-05,42.65
34,2010-03-12,42.26
34,2010-03-19,45.86
34,2010-03-26,42.91
34,2010-04-02,50.07
34,2010-04-09,51.26
34,2010-04-16,59.18
34,2010-04-23,55.04
34,2010-04-30,56.58
34,2010-05-07,57.39
34,2010-05-14,60.74
34,2010-05-21,63.99
34,2010-05-28,68.68
34,2010-06-04,72.17
34,2010-06-11,80.84
34,2010-06-18,73.48
34,2010-06-25,78.47
34,2010-07-02,73.66
34,2010-07-09,75
34,2010-07-16,78.53
34,2010-07-23,79.58
34,2010-07-30,72.26
34,2010-08-06,73.8
34,2010-08-13,76.72
34,2010-08-20,76.45
34,2010-08-27,72.87
34,2010-09-03,72.59
34,2010-09-10,72.61
34,2010-09-17,70.71
34,2010-09-24,69.78
34,2010-10-01,70.13
34,2010-10-08,65.21
34,2010-10-15,59.57
34,2010-10-22,58.11
34,2010-10-29,50.78
34,2010-11-05,52.43
34,2010-11-12,47.2
34,2010-11-19,40.93
34,2010-11-26,41.13
34,2010-12-03,34.7
34,2010-12-10,41.93
34,2010-12-17,42.64
34,2010-12-24,42.74
34,2010-12-31,34.11
34,2011-01-07,24.5
34,2011-01-14,30.75
34,2011-01-21,39.57
34,2011-01-28,34.68
34,2011-02-04,23.82
34,2011-02-11,28.66
34,2011-02-18,45.12
34,2011-02-25,44.57
34,2011-03-04,46.21
34,2011-03-11,45.87
34,2011-03-18,55.58
34,2011-03-25,53.11
34,2011-04-01,55.46
34,2011-04-08,58.59
34,2011-04-15,53.3
34,2011-04-22,63.83
34,2011-04-29,57.73
34,2011-05-06,54.4
34,2011-05-13,63.05
34,2011-05-20,61.47
34,2011-05-27,65.99
34,2011-06-03,74.64
34,2011-06-10,74.57
34,2011-06-17,76.58
34,2011-06-24,77.16
34,2011-07-01,81.96
34,2011-07-08,80.84
34,2011-07-15,78.09
34,2011-07-22,80.75
34,2011-07-29,78.04
34,2011-08-05,76.71
34,2011-08-12,80.23
34,2011-08-19,77.08
34,2011-08-26,77.27
34,2011-09-02,78.24
34,2011-09-09,70.05
34,2011-09-16,64.94
34,2011-09-23,66.23
34,2011-09-30,69.44
34,2011-10-07,60.42
34,2011-10-14,54.72
34,2011-10-21,58.93
34,2011-10-28,54.56
34,2011-11-04,48.04
34,2011-11-11,41.04
34,2011-11-18,46
34,2011-11-25,45.99
34,2011-12-02,39.75
34,2011-12-09,24.69
34,2011-12-16,32.31
34,2011-12-23,32.45
34,2011-12-30,28.84
34,2012-01-06,36.39
34,2012-01-13,33.99
34,2012-01-20,39.28
34,2012-01-27,39.81
34,2012-02-03,38.64
34,2012-02-10,36.7
34,2012-02-17,37.25
34,2012-02-24,39.89
34,2012-03-02,42.74
34,2012-03-09,42.7
34,2012-03-16,48.09
34,2012-03-23,47.93
34,2012-03-30,59.29
34,2012-04-06,54.42
34,2012-04-13,59.12
34,2012-04-20,55.34
34,2012-04-27,66.49
34,2012-05-04,65.04
34,2012-05-11,61.92
34,2012-05-18,64.97
34,2012-05-25,72.42
34,2012-06-01,70.41
34,2012-06-08,75.35
34,2012-06-15,76.48
34,2012-06-22,78.85
34,2012-06-29,81.91
34,2012-07-06,77.95
34,2012-07-13,74.02
34,2012-07-20,77.7
34,2012-07-27,77.3
34,2012-08-03,78.93
34,2012-08-10,78.26
34,2012-08-17,77.78
34,2012-08-24,72.44
34,2012-08-31,75.89
34,2012-09-07,78.26
34,2012-09-14,64.28
34,2012-09-21,66.08
34,2012-09-28,67.06
34,2012-10-05,65.41
34,2012-10-12,59.94
34,2012-10-19,58.47
34,2012-10-26,57.95
34,2012-11-02,50.91
34,2012-11-09,52.98
34,2012-11-16,40.26
34,2012-11-23,46.08
34,2012-11-30,43.03
34,2012-12-07,46.37
34,2012-12-14,35.16
34,2012-12-21,32.38
34,2012-12-28,31.68
34,2013-01-04,31.25
34,2013-01-11,37.6
34,2013-01-18,31.84
34,2013-01-25,45.01
34,2013-02-01,48.03
34,2013-02-08,47.63
34,2013-02-15,42.63
34,2013-02-22,47.26
34,2013-03-01,43.51
34,2013-03-08,53.69
34,2013-03-15,52.9
34,2013-03-22,60.19
34,2013-03-29,51
34,2013-04-05,58.4
34,2013-04-12,61.46
34,2013-04-19,63.99
34,2013-04-26,58.54
34,2013-05-03,65.07
34,2013-05-10,63.9
34,2013-05-17,70.87
34,2013-05-24,76.4
34,2013-05-31,79.29
34,2013-06-07,79.33
34,2013-06-14,82.3
34,2013-06-21,80.14
34,2013-06-28,87.73
34,2013-07-05,77.96
34,2013-07-12,82.77
34,2013-07-19,73.3
34,2013-07-26,77.89
35,2010-02-05,27.19
35,2010-02-12,29.81
35,2010-02-19,32.44
35,2010-02-26,36
35,2010-03-05,38.07
35,2010-03-12,45.98
35,2010-03-19,49.04
35,2010-03-26,52.34
35,2010-04-02,46.9
35,2010-04-09,62.62
35,2010-04-16,54.95
35,2010-04-23,53.91
35,2010-04-30,53.55
35,2010-05-07,69.02
35,2010-05-14,53.82
35,2010-05-21,63.31
35,2010-05-28,67.88
35,2010-06-04,74.29
35,2010-06-11,68.9
35,2010-06-18,70
35,2010-06-25,78.02
35,2010-07-02,76.25
35,2010-07-09,82.69
35,2010-07-16,78.26
35,2010-07-23,81.56
35,2010-07-30,79.78
35,2010-08-06,77.45
35,2010-08-13,77.36
35,2010-08-20,75.16
35,2010-08-27,70.31
35,2010-09-03,78.52
35,2010-09-10,70.38
35,2010-09-17,64.5
35,2010-09-24,67.08
35,2010-10-01,70.19
35,2010-10-08,57.78
35,2010-10-15,58.38
35,2010-10-22,52.82
35,2010-10-29,61.02
35,2010-11-05,45.91
35,2010-11-12,45.9
35,2010-11-19,50.81
35,2010-11-26,46.67
35,2010-12-03,41.81
35,2010-12-10,30.83
35,2010-12-17,31.62
35,2010-12-24,31.34
35,2010-12-31,29.59
35,2011-01-07,34.42
35,2011-01-14,25.7
35,2011-01-21,30.13
35,2011-01-28,23.64
35,2011-02-04,28.7
35,2011-02-11,30.45
35,2011-02-18,39.32
35,2011-02-25,33.05
35,2011-03-04,36.99
35,2011-03-11,43.64
35,2011-03-18,46.65
35,2011-03-25,40.11
35,2011-04-01,37.27
35,2011-04-08,46.87
35,2011-04-15,52.24
35,2011-04-22,50.02
35,2011-04-29,61.71
35,2011-05-06,56.48
35,2011-05-13,60.07
35,2011-05-20,60.22
35,2011-05-27,66.43
35,2011-06-03,74.17
35,2011-06-10,73.26
35,2011-06-17,67.03
35,2011-06-24,72.02
35,2011-07-01,73.76
35,2011-07-08,76.87
35,2011-07-15,77.83
35,2011-07-22,82.28
35,2011-07-29,79.41
35,2011-08-05,78.14
35,2011-08-12,76.67
35,2011-08-19,72.97
35,2011-08-26,72.88
35,2011-09-02,71.44
35,2011-09-09,70.93
35,2011-09-16,69.65
35,2011-09-23,63.61
35,2011-09-30,70.92
35,2011-10-07,56.91
35,2011-10-14,64.78
35,2011-10-21,59.62
35,2011-10-28,51.81
35,2011-11-04,44.46
35,2011-11-11,49.69
35,2011-11-18,51.42
35,2011-11-25,47.88
35,2011-12-02,50.55
35,2011-12-09,46.28
35,2011-12-16,40.68
35,2011-12-23,41.59
35,2011-12-30,37.85
35,2012-01-06,35.8
35,2012-01-13,41.3
35,2012-01-20,30.35
35,2012-01-27,36.96
35,2012-02-03,42.52
35,2012-02-10,37.86
35,2012-02-17,37.24
35,2012-02-24,41.74
35,2012-03-02,40.07
35,2012-03-09,44.32
35,2012-03-16,49.6
35,2012-03-23,57.3
35,2012-03-30,49.4
35,2012-04-06,48.73
35,2012-04-13,52.22
35,2012-04-20,62.62
35,2012-04-27,52.33
35,2012-05-04,53.68
35,2012-05-11,58.97
35,2012-05-18,65.15
35,2012-05-25,64.77
35,2012-06-01,73.4
35,2012-06-08,64.05
35,2012-06-15,69.52
35,2012-06-22,73.23
35,2012-06-29,73.94
35,2012-07-06,82.08
35,2012-07-13,78.95
35,2012-07-20,78.64
35,2012-07-27,76.01
35,2012-08-03,75.22
35,2012-08-10,78.44
35,2012-08-17,76.51
35,2012-08-24,72.93
35,2012-08-31,75
35,2012-09-07,76
35,2012-09-14,68.72
35,2012-09-21,66.1
35,2012-09-28,64.92
35,2012-10-05,64.5
35,2012-10-12,55.4
35,2012-10-19,56.53
35,2012-10-26,58.99
35,2012-11-02,54.44
35,2012-11-09,41.06
35,2012-11-16,46.66
35,2012-11-23,43.63
35,2012-11-30,38.95
35,2012-12-07,44.13
35,2012-12-14,43.87
35,2012-12-21,43.65
35,2012-12-28,36.05
35,2013-01-04,32.23
35,2013-01-11,39.49
35,2013-01-18,40.57
35,2013-01-25,26.45
35,2013-02-01,34.17
35,2013-02-08,28.67
35,2013-02-15,35.13
35,2013-02-22,31.52
35,2013-03-01,39.9
35,2013-03-08,36.11
35,2013-03-15,41.95
35,2013-03-22,35.43
35,2013-03-29,41.53
35,2013-04-05,43.78
35,2013-04-12,53.28
35,2013-04-19,53.65
35,2013-04-26,50.88
35,2013-05-03,55.83
35,2013-05-10,57.38
35,2013-05-17,60.06
35,2013-05-24,65.19
35,2013-05-31,64.65
35,2013-06-07,69.53
35,2013-06-14,67.64
35,2013-06-21,70.76
35,2013-06-28,77.34
35,2013-07-05,77.41
35,2013-07-12,80.74
35,2013-07-19,83.36
35,2013-07-26,77.01
36,2010-02-05,45.97
36,2010-02-12,46.11
36,2010-02-19,45.66
36,2010-02-26,50.87
36,2010-03-05,51.33
36,2010-03-12,61.96
36,2010-03-19,59.56
36,2010-03-26,55.76
36,2010-04-02,63.43
36,2010-04-09,68.54
36,2010-04-16,66.74
36,2010-04-23,68.03
36,2010-04-30,70.9
36,2010-05-07,75.56
36,2010-05-14,77.53
36,2010-05-21,77.34
36,2010-05-28,80.87
36,2010-06-04,79.93
36,2010-06-11,82.3
36,2010-06-18,84.37
36,2010-06-25,84.14
36,2010-07-02,81.85
36,2010-07-09,81.74
36,2010-07-16,84.43
36,2010-07-23,82.6
36,2010-07-30,81.88
36,2010-08-06,85.49
36,2010-08-13,86.06
36,2010-08-20,85.54
36,2010-08-27,84.62
36,2010-09-03,82.29
36,2010-09-10,80.58
36,2010-09-17,82.1
36,2010-09-24,79.17
36,2010-10-01,74.66
36,2010-10-08,66.34
36,2010-10-15,71.57
36,2010-10-22,72.24
36,2010-10-29,76.22
36,2010-11-05,62.72
36,2010-11-12,61.97
36,2010-11-19,56.73
36,2010-11-26,67.73
36,2010-12-03,54.44
36,2010-12-10,51.83
36,2010-12-17,56.73
36,2010-12-24,59.1
36,2010-12-31,52.88
36,2011-01-07,54.11
36,2011-01-14,42.87
36,2011-01-21,51.18
36,2011-01-28,48.74
36,2011-02-04,46.68
36,2011-02-11,41.16
36,2011-02-18,57.48
36,2011-02-25,67.73
36,2011-03-04,64.55
36,2011-03-11,59.15
36,2011-03-18,64.9
36,2011-03-25,71.07
36,2011-04-01,67.31
36,2011-04-08,69.39
36,2011-04-15,73.25
36,2011-04-22,74.57
36,2011-04-29,76.1
36,2011-05-06,69.56
36,2011-05-13,76.73
36,2011-05-20,73.02
36,2011-05-27,81.28
36,2011-06-03,82.96
36,2011-06-10,82.41
36,2011-06-17,84.43
36,2011-06-24,83.95
36,2011-07-01,85.33
36,2011-07-08,84.71
36,2011-07-15,85.63
36,2011-07-22,83.31
36,2011-07-29,84.99
36,2011-08-05,86.71
36,2011-08-12,87.64
36,2011-08-19,87.24
36,2011-08-26,86.02
36,2011-09-02,87.5
36,2011-09-09,77.94
36,2011-09-16,82.06
36,2011-09-23,78.35
36,2011-09-30,81.52
36,2011-10-07,71.2
36,2011-10-14,74.16
36,2011-10-21,67.89
36,2011-10-28,71.31
36,2011-11-04,58.97
36,2011-11-11,63.5
36,2011-11-18,66.28
